0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,11543799999999999
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,111461
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,08869300000000001
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10831999999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,10820199999999999
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,088689
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
0,11180799999999999
